SET_ID,pIC50,RDKIT_SMILES,trainingset_class,activity_label
305015,6.235823867609669,Cc1ccc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,test,1
305554,7.3187587626244115,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305450,5.679645967182329,CCOc1cc(-c2ccc(N3CCC(C)(C(=O)N4CCCC4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305063,6.974694134735231,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305236,7.774690718274138,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,test,1
305128,7.653647025549362,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305546,6.7544873321858505,CCOc1cc(-c2ccc(N3CCC(COCCN4CCOCC4)(NC(=O)c4cccc(Cl)n4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305174,6.694648630553376,CC(C)(O)COc1cc(-c2ccc(N3CC(OCc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,test,1
296778,5.5215778122599195,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4C(=O)c3ccc(F)cc3)nc2)c2c(C#N)cnn2c1,training,0
305499,6.142064735280571,CCOc1cc(-c2ccc(N3CCC(N=C(O)OC(C)(C)C)C(OCCN(C)C)C3)nc2)c2c(C#N)cnn2c1,test,1
305029,7.679853713888947,CCOc1cc(-c2ccc(N3CC(N)C(Oc4cnc(OC)c(F)c4)C3)nc2)c2c(C#N)cnn2c1,test,1
305463,5.7675121336470125,CCOc1cc(-c2ccc(N3CCC(O)CC3)nc2)c2c(C#N)cnn2c1,test,0
305470,7.454692883534176,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(O)cn4ncc(C#N)c34)cn2)CC1,test,1
305580,7.3187587626244115,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4cc(Cl)cnc4C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305116,7.1649438982798825,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305135,6.886056647693162,Cc1nc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)co1,test,1
305424,7.301899454376611,CN1CC(F)(COc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)C1,test,1
305386,7.430626090384954,CN1CCOC(COc2cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)C1,test,1
305418,7.453457336521868,COCCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305325,7.920818753952375,CCOc1cc(-c2ccc(N3CCC(CO)(N=C(O)c4c(F)cccc4F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305645,5.292174431667768,CN(C)C(=O)Oc1cc(-c2ccc(N3CCC(C)(N=C(O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,training,0
305732,6.673664139071248,Cc1cccc(CC2(O)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,test,1
305165,6.320572103387883,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cccc(C(F)(F)F)c4)C3)nc2)c2c(C#N)cnn2c1,test,1
305519,5.820448208834812,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(N=C(O)OC(C)(C)C)CC4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305216,6.910094888560603,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)Cc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305579,7.866461091629782,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305001,5.726998727936263,N#Cc1cnn2cc(OCCO)cc(-c3ccc(N4CCCC(O)C4)nc3)c12,training,0
305146,7.3400837999301505,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cccc(Cl)c4)C3)nc2)c2c(C#N)cnn2c1,test,1
305736,7.136677139879544,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4cncc(F)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296714,6.396855627379818,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CN(C)C5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305113,7.422508200162776,COc1cccc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1C,test,1
305027,7.67778070526608,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305299,7.29929628285498,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305413,6.2660007134616125,CC(C)(O)COc1cc(-c2ccc(N3CCC(Nc4ccccc4)CC3)nc2)c2c(Cl)cnn2c1,training,1
296824,6.519993057042849,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3cnc(OC)c(C)c3)cn2)c2c(C#N)cnn2c1,training,1
296788,6.325138859262188,CCOc1cc(-c2ccc(N3CCC4(CCCNC4)C3)nc2)c2c(C#N)cnn2c1,test,1
415965,6.337242168318426,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccc4C#N)CC3)nc2)c2c(C#N)cnn2c1,test,1
305260,5.355659901173677,COC1CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,training,0
305013,7.262807357295263,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305052,7.188424994129408,COc1ccccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
296780,5.7011469235902945,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4C(=O)c3ccc(OC)nc3)nc2)c2c(C#N)cnn2c1,training,0
305021,7.405607449624574,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305737,5.921905849593589,CCOc1cc(-c2ccc(N3CCC(O)(Cc4ccc(OC)nc4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305429,7.023191662661934,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305345,7.045757490560675,CCOc1cc(-c2ccc(N3CC(N)C(Oc4cc(F)c(OC)cn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305754,7.619788758288393,CCOc1cc(-c2cnc(N3CCC(C)(N=C(O)c4cc(F)ccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,test,1
305674,7.410050398674293,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305267,7.077274542006741,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)C4Nc3ccccn3)nc2)c2c(C#N)cnn2c1,test,1
296794,6.0762380391713,CCOc1cc(-c2ccc(N3CCC4(CCCN(C)C4)C3)nc2)c2c(C#N)cnn2c1,test,1
305788,6.7447274948966935,CCOc1cc(-c2ccc(N3CCC(CN=C(O)c4ncccc4Cl)C3)nc2)c2c(C#N)cnn2c1,test,1
305010,6.73754891026957,CC(C)CN=C(O)NC1(C)CCN(c2ccc(-c3cc(OCCO)cn4ncc(C#N)c34)cn2)CC1,test,1
305297,6.638272163982407,COc1cc(-c2ccc(N3CCC(C)(N(C)C(=O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305703,7.522878745280337,CCOc1cc(-c2ccc(N3CCC(N=C(O)CC(C)C)C(O)C3)nc2)c2c(Cl)cnn2c1,training,1
305099,6.492144128304169,Cc1ccc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,test,1
305323,5.575445023393288,CCOc1cc(-c2ccc(N3CCC(CO)(Cc4ccc(OC)cc4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305524,7.048662481204082,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(C(F)(F)F)CCC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
304994,6.578396073130169,CCOc1cc(-c2ccc(N3CCC(Oc4ncccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305644,7.372634143407267,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)CC(C)C)CC3)cc2)c2c(C#N)cnn2c1,test,1
305405,7.512861624522814,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4c(F)cccc4Cl)CC3)nc2)c2c(Cl)cnn2c1,test,1
305363,7.832682665251823,CCOc1cc(-c2ccc(N3CCC(CN(C)CCCO)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305550,7.180456064458133,CCOc1cc(-c2ccc(N3CCC(O)(CNS(=O)(=O)c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305622,6.779891911959945,CCOc1cc(-c2ccc(N3CCC(CN4CC5(CN(C)C5)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305163,6.856985199745905,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nn1,test,1
305207,5.791827473332878,CC(C)(O)COc1cc(-c2ccc(N3CCC(S(=O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,training,0
305322,7.472370099128661,CCOc1cc(-c2ccc(N3CCC(COCC(=O)N(C)C)(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305143,6.742321425130816,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccccc4F)C3)nc2)c2c(C#N)cnn2c1,test,1
305479,6.374687549038327,COc1cc(-c2ccc(N3CCC(N=C(O)C(C)C(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305446,6.718966632752272,CN1CC(F)(COc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)C1,test,1
305088,7.690369832574103,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305066,6.6003262785189625,CCc1cccc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,test,1
305577,7.148741651280925,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)C(C)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305056,7.335358024443876,Cc1c(Cl)cccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305768,6.747146969020108,Cc1ccc(Cl)c(C(O)=NC2(C)CCN(c3cnc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,test,1
305320,7.051098239029787,CCOc1cc(-c2ccc(N3CCC(CO)(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305397,7.300162274132753,COCCOc1cc(-c2ccc(N3CC(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305256,7.2580609222708015,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(C#N)cc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305459,7.202040356262804,CCOc1cc(-c2ccc(N3CCC(C)(C(O)=NC(C)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305041,7.024568191490737,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccc(F)c(F)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305261,6.614393726401689,Cn1c(C2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc2ccccc21,test,1
305158,7.749579997691106,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1F,test,1
305799,7.568636235841013,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C4NCCC4O)CC3)nc2)c2c(C#N)cnn2c1,test,1
305497,6.995678626217357,CCOc1cc(-c2ccc(N3CCC(N=C(O)OC(C)(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305235,7.49894073778225,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cncc(Cl)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305746,6.607303046740334,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)cn2)c2c(Cl)cnn2c1,test,1
305618,6.798602875679549,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(CN(C)CC(=O)N(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
296775,6.716698771296451,CCOc1cc(-c2ccc(N3CCC4(CC3)CN4S(=O)(=O)c3ccc(F)cc3)nc2)c2c(C#N)cnn2c1,test,1
305583,7.169411331314857,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305292,7.5406075122407685,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC4(C)CN(C)C4)cn4ncc(C#N)c34)cn2)CC1,test,1
305376,7.277366077466188,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)CC4CC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305049,7.3400837999301505,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(F)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296723,5.3854191330025145,COc1ccc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC5(C)COC5)cn5ncc(C#N)c45)cn2)C3)cn1,training,0
305751,6.79048498545737,CC(C)(O)COc1cc(-c2cnc(N3CCC(O)(Cc4ccccn4)CC3)cn2)c2c(C#N)cnn2c1,test,1
305706,7.397940008672037,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4ncccc4C(F)(F)F)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305230,6.522878745280337,CC(C)(O)COc1cc(-c2ccc(N3CCC(N=C(O)c4ncccc4Cl)C3)nc2)c2c(C#N)cnn2c1,test,1
305734,5.574302786637409,Cc1cnc(CC2(O)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,training,0
305441,6.621602099051862,CC1(N=C(O)c2ccccn2)CCN(c2ccc(-c3cc(OCCN4CCCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305692,6.330683119433888,CCOc1cc(-c2cnc(N3CCC(N=C(O)c4ncccc4C(F)(F)F)C(O)C3)cn2)c2c(C#N)cnn2c1,test,1
305493,5.190979279516327,CCOc1cc(-c2ccc(N3CCC(N=C(O)OC(C)(C)C)C(OC)C3)nc2)c2c(C#N)cnn2c1,training,0
305762,7.040958607678907,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305713,7.823908740944319,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4cc(F)ccc4C)C(N)C3)nc2)c2c(C#N)cnn2c1,test,1
305112,6.232844133917818,Cc1cncc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,test,1
305304,7.226945306635737,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCN=C(O)OC(C)(C)C)cn4ncc(C#N)c34)cn2)CC1,test,1
305311,7.642065152999545,CCOc1cc(-c2ccc(N3CCC(O)(c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305171,7.818156412055227,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cc(F)cc(F)c4)C3)nc2)c2c(C#N)cnn2c1,test,1
305665,7.044793462458057,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ncc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305698,6.116338564846384,CCOc1cc(-c2ccc(N3CCC(OCCOC(C)C)C(N)C3)nc2)c2c(C#N)cnn2c1,test,1
305581,7.446116973356126,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305735,7.142667503568733,CC(C)(O)COc1cc(-c2ccc(N3CCC(O)(Cc4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,test,1
305321,6.0,CCOc1cc(-c2ccc(N3CCC(COC)(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305625,6.73754891026957,CCOc1cc(-c2ccc(N3CCC(CN4CC(OC)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305693,7.9586073148417755,CCOc1cc(-c2cnc(N3CCC(N=C(O)c4c(F)cccc4Cl)C(O)C3)cn2)c2c(C#N)cnn2c1,test,1
305067,7.099086932262331,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,test,1
305286,7.573488738635424,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,test,1
305346,7.772113295386326,CCOc1cc(-c2ccc(N3CC(N)C(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,test,1
305040,7.444905551421682,Cc1cccc(F)c1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305317,5.216024996587329,CCOc1cc(-c2ccc(N3CCC(Oc4ccc(OCCO)nc4)CC3)nc2)c2c(C#N)cnn2c1,test,0
305107,6.910094888560603,Cc1ncccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
305048,7.161150909262744,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)cc(F)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305272,7.096910013008057,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)C4N=C(O)c3ccccn3)nc2)c2c(C#N)cnn2c1,test,1
305251,7.1732774798310075,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cccnn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305745,6.9065783148377635,CC(C)(O)COc1cc(-c2cnc(N3CCC(O)(Cc4ncccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,test,1
296476,6.104025267640934,COCCOc1cc(-c2ccc(N3CCN(Cc4ccc(OC)nc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305076,7.394694953858892,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305005,7.151195298948196,CC(C)CC(O)=NC1(C)CCN(c2ccc(-c3cc(OCCO)cn4ncc(C#N)c34)cn2)CC1,test,1
305093,7.18575240426808,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(CO)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296698,6.607303046740334,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CNCCO5)cn5ncc(C#N)c45)cn2)C3)cn1,training,1
305636,7.042871802323187,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)C(C)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,test,1
305231,6.51427857351842,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ncccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305503,7.657577319177793,CCOc1cc(-c2ccc(N3CCC(N=C(O)CC(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,test,1
305176,7.296708621881338,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(OC(F)F)nc4)C3)nc2)c2c(C#N)cnn2c1,test,1
305070,7.139661993429008,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cccc(Cl)c4)CC3)nc2)c2c(C#N)cnn2c1,test,1
296787,5.889410289700751,CCOc1cc(-c2ccc(N3CCC4(CCCN(C(=O)OC(C)(C)C)C4)C3)nc2)c2c(C#N)cnn2c1,training,0
305439,7.367542707815276,CC1(N=C(O)c2ccccn2)CCN(c2ccc(-c3cc(OCCn4ccnc4)cn4ncc(C#N)c34)cn2)CC1,test,1
305381,5.615825861192967,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(CN4CCOCC4)CC3)nc2)c2c(C#N)cnn2c1,test,0
305335,5.890759031411798,CCCOC1CN(c2ccc(-c3cc(OCC)cn4ncc(C#N)c34)cn2)CC1N,training,0
305510,6.583359492661719,CCOc1cc(-c2ccc(N3CCC(N=C(O)c4ncccc4Cl)C(OC)C3)nc2)c2c(C#N)cnn2c1,test,1
296725,6.681936665037237,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CC(O)C5)cn5ncc(C#N)c45)cn2)C3)cn1,test,1
305137,5.619065536669298,Cc1ncn(C)c1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,training,0
305453,7.021819483062585,CCOc1cc(-c2ccc(N3CCC(C)(C(O)=Nc4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305240,7.061480274823508,COc1cnc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,test,1
305172,7.1220530483708115,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1Cl,test,1
296817,6.995678626217357,COc1ccc(CN2C3CC2CN(c2cnc(-c4cc(OCC5CNCCO5)cn5ncc(C#N)c45)cn2)C3)cn1,training,1
305203,6.962573502059376,CC(C)(O)COc1cc(-c2ccc(N3CCC(S(=O)(=O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305282,6.217527375833714,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(C(O)=NCC4CCCOC4)CC3)nc2)c2c(C#N)cnn2c1,test,1
305050,7.560667306169737,Cc1ccccc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,test,1
